date,CDXTIL15,CDXTHL15,AMCIsUSD Index,SPX Index,SPTR Index,CCMP Index,INDU Index,SX5E Index,NKY Index,VIX Index,USGG2YR Index,USGG10YR Index,GC1 Comdty,CO1 Comdty,CU1 Comdty,DXY Curncy
2014-07-28,113.27311,137.8967,1.0555527,1978.91,3589.729,4444.909,16982.59,3171.55,15529.4,12.56,0.5,2.4853,1303.3,107.57,50540.0,81.025
2014-07-29,113.23856,137.82167,1.0289143,1969.95,3573.647,4442.698,16912.11,3190.54,15618.07,13.28,0.5393,2.4601,1298.3,107.72,50710.0,81.214
2014-07-30,113.23946,137.8287,1.0049425,1970.07,3574.454,4462.902,16880.36,3169.23,15646.23,13.33,0.5551,2.5569,1294.9,106.51,50330.0,81.432
2014-07-31,113.02374,136.60713,0.8644409,1930.67,3503.194,4369.773,16563.3,3115.51,15620.77,16.95,0.5276,2.5578,1281.3,106.02,50450.0,81.456
2014-08-01,112.902016,136.057,0.80465937,1925.15,3493.176,4352.639,16493.37,3072.57,15523.11,17.03,0.4723,2.4925,1294.1,104.84,50430.0,81.302
2014-08-04,113.06483,137.11554,0.8545297,1938.99,3518.306,4383.889,16569.28,3070.46,15474.5,15.12,0.4644,2.4817,1288.3,105.41,50280.0,81.328
2014-08-05,112.971436,136.61835,0.81591374,1920.21,3484.562,4352.835,16429.47,3072.2,15320.31,16.87,0.4624,2.4844,1284.6,104.61,50540.0,81.328
2014-08-06,112.95742,136.4544,0.81634134,1920.24,3485.665,4355.051,16443.34,3050.37,15159.79,16.37,0.4564,2.4708,1307.4,104.59,50000.0,81.444
2014-08-07,112.86694,136.12828,0.8049309,1909.57,3467.14,4334.967,16368.27,3012.88,15232.37,16.66,0.4285,2.4114,1311.6,105.44,49720.0,81.524
2014-08-08,113.02575,136.95105,0.81848395,1931.59,3507.211,4370.898,16553.93,3006.83,14778.37,15.77,0.4442,2.4203,1318.6,105.02,49790.0,81.389
2014-08-11,113.124306,137.62512,0.90839505,1936.92,3517.533,4401.331,16569.98,3047.56,15130.52,14.23,0.4401,2.4275,1306.1,104.68,49930.0,81.466
2014-08-12,113.12148,137.58961,0.93545926,1933.75,3511.962,4389.251,16560.54,3023.77,15161.31,14.13,0.432,2.4491,1309.8,103.02,49730.0,81.5
2014-08-13,113.25802,138.1906,0.9905683,1946.72,3536.42,4434.125,16651.8,3056.17,15213.63,12.9,0.4119,2.4166,1313.7,104.28,49510.0,81.596
2014-08-14,113.32778,138.41461,1.0324855,1955.18,3551.966,4453.002,16713.58,3058.16,15314.57,12.42,0.4158,2.4015,1314.9,102.01,49030.0,81.588
2014-08-15,113.31543,138.20616,1.0200698,1955.06,3552.173,4464.927,16662.91,3033.52,15318.34,13.15,0.4074,2.3397,1305.4,103.53,48830.0,81.424
2014-08-18,113.46161,138.78261,1.0307679,1971.74,3582.705,4508.313,16838.74,3073.45,15322.6,12.32,0.4154,2.3927,1301.5,101.6,49000.0,81.576
2014-08-19,113.44969,138.80788,1.0539196,1981.6,3601.333,4527.514,16919.59,3091.11,15449.79,12.21,0.4273,2.3997,1295.9,101.56,49180.0,81.883
2014-08-20,113.42848,138.77705,1.078954,1986.51,3610.49,4526.482,16979.13,3083.5,15454.45,11.78,0.4717,2.4264,1296.2,102.28,49240.0,82.226
2014-08-21,113.50572,139.19505,1.0846808,1992.37,3621.23,4532.104,17039.49,3124.56,15586.2,11.76,0.4676,2.4068,1274.5,102.63,50110.0,82.154
2014-08-22,113.42275,138.76717,1.1044674,1988.4,3614.503,4538.551,17001.22,3098.5,15539.19,11.47,0.4918,2.4024,1279.3,102.29,50550.0,82.336
2014-08-25,113.52824,139.25868,1.070759,1997.92,3631.863,4557.348,17076.87,3165.47,15613.25,11.7,0.5,2.382,1278.0,102.65,50730.0,82.549
2014-08-26,113.53368,139.2747,1.0919532,2000.02,3635.708,4570.637,17106.7,3197.54,15521.22,11.63,0.4918,2.3962,1284.3,102.5,50620.0,82.65
2014-08-27,113.529594,139.27121,1.1009676,2000.12,3636.644,4569.621,17122.01,3194.45,15534.82,11.78,0.5118,2.3573,1282.5,102.72,50440.0,82.428
2014-08-28,113.50121,139.14197,1.0884457,1996.74,3630.982,4557.695,17079.57,3164.44,15459.86,12.05,0.5,2.3361,1289.5,102.46,50250.0,82.477
2014-08-29,113.49826,139.06656,1.0889193,2003.37,3643.339,4580.271,17098.45,3172.63,15424.59,11.98,0.4882,2.3431,1286.5,103.19,49750.0,82.748
2014-09-01,113.49826,139.06656,1.0878311,,,,,3175.05,15476.6,,0.4882,2.3431,,102.79,49980.0,82.748
2014-09-02,113.49611,139.19421,1.0759645,2002.28,3641.521,4598.188,17067.56,3180.29,15668.6,12.25,0.5237,2.4211,1264.3,100.34,49640.0,82.992
2014-09-03,113.498604,139.06686,1.0703361,2000.72,3639.352,4572.565,17078.28,3218.84,15728.35,12.36,0.5158,2.3962,1269.4,102.77,49750.0,82.865
2014-09-04,113.49202,138.79276,1.0551083,1997.65,3633.872,4562.287,17069.58,3277.25,15676.18,12.64,0.5317,2.4497,1265.6,101.83,49490.0,83.82
2014-09-05,113.54173,138.9024,1.0663071,2007.71,3652.258,4582.9,17137.36,3275.25,15668.68,12.09,0.5079,2.4587,1266.3,100.82,49770.0,83.739
2014-09-08,113.513115,138.72684,1.0490518,2001.54,3641.664,4592.285,17111.42,3267.54,15705.11,12.66,0.5279,2.4712,1253.2,100.2,,84.232
2014-09-09,113.373726,137.92804,1.0150993,1988.44,3617.887,4552.285,17013.87,3245.43,15749.15,13.5,0.5558,2.5036,1247.3,99.16,49560.0,84.278
2014-09-10,113.424965,138.21713,1.0162491,1995.69,3631.449,4586.522,17068.71,3244.16,15788.78,12.88,0.5679,2.5414,1244.1,98.04,48870.0,84.283
2014-09-11,113.39423,138.02943,1.0185701,1997.45,3635.657,4591.806,17049.0,3237.76,15909.2,12.8,0.56,2.5496,1237.9,98.08,48660.0,84.298
2014-09-12,113.345474,137.7052,0.9993416,1985.54,3614.056,4567.599,16987.51,3235.07,15948.29,13.31,0.5602,2.6105,1230.4,97.11,48400.0,84.24
2014-09-15,113.27441,137.28136,0.95919657,1984.13,3611.522,4518.902,17031.14,3231.7,,14.12,0.5402,2.5887,1234.1,96.65,48290.0,84.264
2014-09-16,113.34712,137.46599,0.9886802,1998.98,3638.596,4552.759,17131.97,3221.73,15911.53,12.73,0.5362,2.5924,1235.7,99.05,48570.0,84.074
2014-09-17,113.42613,138.0215,1.0051398,2001.57,3643.398,4562.188,17156.85,3237.44,15888.67,12.65,0.5686,2.6198,1234.9,98.97,49270.0,84.345
2014-09-18,113.50859,138.34654,1.03924,2011.36,3661.733,4593.425,17265.99,3271.37,16067.57,12.03,0.5606,2.6144,1225.9,97.7,49230.0,84.323
2014-09-19,113.56432,138.57356,1.0586292,2010.4,3660.028,4579.789,17279.74,3273.25,16321.17,12.11,0.5649,2.5745,1215.5,98.39,48840.0,84.735
2014-09-22,113.44247,138.07346,0.98318076,1994.29,3630.702,4527.689,17172.68,3257.48,16205.9,13.69,0.5487,2.5636,1216.8,96.97,48290.0,84.752
2014-09-23,113.35262,137.47794,0.9208244,1982.77,3610.1,4508.688,17055.87,3205.93,,14.93,0.5366,2.5275,1221.0,96.85,48000.0,84.658
2014-09-24,113.410995,137.55328,0.9590948,1998.3,3638.445,4555.221,17210.06,3244.01,16167.45,13.27,0.5866,2.5637,1218.6,96.95,47680.0,85.037
2014-09-25,113.28636,136.84145,0.88405854,1965.99,3579.611,4466.748,16945.8,3202.31,16374.14,15.64,0.5511,2.5022,1221.2,97.0,47770.0,85.195
2014-09-26,113.16616,136.67969,0.8801356,1982.85,3610.981,4512.194,17113.15,3219.58,16229.86,14.85,0.5748,2.5276,1214.1,97.0,47690.0,85.64
2014-09-29,113.02866,135.99698,0.8248685,1977.8,3602.094,4505.853,17071.22,3186.95,16310.64,15.98,0.5708,2.4771,1217.5,97.2,47640.0,85.591
2014-09-30,113.158646,136.82085,0.79184276,1972.29,3592.246,4493.39,17042.9,3225.93,16173.52,16.31,0.567,2.4888,1210.5,94.67,48040.0,85.936
2014-10-01,113.14948,136.8738,0.7716969,1946.16,3544.978,4422.085,16804.71,3195.08,16082.25,16.71,0.5158,2.3856,1215.5,94.16,,85.972
2014-10-02,113.23446,137.31673,0.79159266,1946.17,3545.297,4430.195,16801.05,3106.42,15661.99,16.16,0.5237,2.425,1215.1,93.42,,85.601
2014-10-03,113.465454,138.44052,0.8733435,1967.9,3584.935,4475.624,17009.69,3133.37,15708.65,14.55,0.5575,2.434,1192.9,92.31,,86.694
2014-10-06,113.31137,138.15506,0.8515214,1964.82,3579.421,4454.802,16991.91,3138.67,15890.95,15.46,0.5318,2.4196,1207.3,92.79,,85.928
2014-10-07,113.2018,137.55132,0.7811684,1935.1,3525.294,4385.203,16719.39,3082.1,15783.83,17.2,0.504,2.3391,1212.4,92.11,,85.672
2014-10-08,113.35145,138.20744,0.8220766,1968.89,3588.07,4468.594,16994.22,3053.31,15595.98,15.11,0.4483,2.3213,1206.0,91.38,47920.0,85.297
2014-10-09,113.20069,137.00848,0.70194787,1928.21,3514.116,4378.336,16659.25,3042.45,15478.93,18.76,0.4403,2.3133,1225.3,90.05,47570.0,85.522
2014-10-10,113.10198,136.14122,0.5690344,1906.13,3474.235,4276.237,16544.1,2991.5,15300.55,21.24,0.4239,2.2804,1221.7,90.21,47590.0,85.912
2014-10-13,113.10198,136.14122,0.40235296,1874.74,3417.014,4213.656,16321.07,2998.32,,24.64,0.4239,2.2804,1230.0,88.89,47560.0,85.532
2014-10-14,113.031975,135.31593,0.41290036,1877.7,3422.43,4227.171,16315.19,3000.99,14936.51,22.79,0.3678,2.1973,1234.3,85.04,47900.0,85.822
2014-10-15,113.00134,135.43245,0.27373722,1862.49,3395.034,4215.317,16141.74,2892.55,15073.52,26.25,0.3076,2.1358,1244.8,83.78,48300.0,85.147
2014-10-16,112.99964,136.00885,0.27771842,1862.76,3395.637,4217.39,16117.24,2874.65,14738.38,25.2,0.3433,2.1559,1241.2,84.47,47710.0,84.955
2014-10-17,113.1905,136.93439,0.3972437,1886.76,3439.387,4258.438,16380.41,2962.24,14532.51,21.99,0.3709,2.1936,1239.0,86.16,47030.0,85.11
2014-10-20,113.258644,137.63152,0.5727309,1904.01,3470.894,4316.074,16399.67,2927.3,15111.23,18.57,0.3505,2.1909,1244.7,85.4,47160.0,84.953
2014-10-21,113.44608,138.49254,0.71743274,1941.28,3538.902,4419.479,16614.81,2991.46,14804.28,16.08,0.3624,2.2217,1251.7,86.22,46640.0,85.303
2014-10-22,113.34138,137.7973,0.70046055,1927.11,3513.466,4382.847,16461.32,3008.53,15195.77,17.87,0.3582,2.2164,1245.5,84.71,47110.0,85.741
2014-10-23,113.459816,138.51385,0.7388467,1950.82,3556.697,4452.792,16677.9,3044.3,15138.96,16.53,0.3863,2.2712,1229.1,86.83,47050.0,85.843
2014-10-24,113.513824,138.84448,0.7743487,1964.58,3581.82,4483.715,16805.41,3030.37,15291.64,16.11,0.3859,2.2685,1231.8,86.13,47280.0,85.732
2014-10-27,113.520294,138.79686,0.79086,1961.63,3576.473,4485.933,16817.94,2998.84,15388.72,16.04,0.3816,2.2605,1229.3,85.83,47190.0,85.495
2014-10-28,113.55163,139.04655,0.85860175,1985.05,3619.164,4564.294,17005.75,3036.15,15329.91,14.39,0.3937,2.296,1229.3,86.03,47410.0,85.408
2014-10-29,113.49076,138.56726,0.8379089,1982.3,3614.525,4549.226,16974.31,3022.42,15553.91,15.15,0.4811,2.3174,1224.9,87.12,47600.0,85.952
2014-10-30,113.49053,138.50601,0.854373,1994.65,3637.304,4566.138,17195.42,3035.9,15658.2,14.52,0.4693,2.3058,1198.6,86.24,47730.0,86.147
2014-10-31,113.59835,139.08192,0.88061017,2018.05,3679.988,4630.742,17390.52,3113.32,16413.76,14.03,0.4914,2.3353,1171.6,85.86,47440.0,86.917
2014-11-03,113.59415,139.2185,0.8680203,2017.81,3679.58,4638.907,17366.24,3082.32,,14.73,0.5114,2.3425,1169.8,84.78,47330.0,87.309
2014-11-04,113.528946,138.90735,0.863837,2012.1,3669.181,4623.637,17383.84,3034.24,16862.47,14.89,0.5116,2.3335,1167.7,82.82,47520.0,86.984
2014-11-05,113.54279,139.11627,0.8778913,2023.57,3691.379,4620.723,17484.53,3091.54,16937.32,14.17,0.5217,2.3424,1145.7,82.95,46930.0,87.444
2014-11-06,113.55267,139.28682,0.909492,2031.21,3706.446,4638.469,17554.47,3102.07,16792.48,13.67,0.5497,2.3856,1142.6,82.86,46820.0,88.012
2014-11-07,113.51986,139.24072,0.9334247,2031.92,3708.458,4632.532,17573.93,3064.92,16880.38,13.12,0.4985,2.2976,1169.8,83.39,47030.0,87.642
2014-11-10,113.5857,139.54913,0.9536488,2038.26,3720.247,4651.616,17613.74,3094.6,16780.53,12.67,0.5349,2.3604,1159.8,82.34,47390.0,87.81
2014-11-11,113.5857,139.54913,0.95646805,2039.68,3722.841,4660.556,17614.9,3104.59,17124.11,12.92,0.5349,2.3604,1163.0,81.67,47270.0,87.531
2014-11-12,113.59172,139.50574,0.95048946,2038.25,3721.297,4675.135,17612.2,3047.3,17197.05,13.02,0.5392,2.3712,1159.1,80.38,47260.0,87.822
2014-11-13,113.54992,139.30736,0.92979825,2039.33,3723.582,4680.141,17652.79,3056.8,17392.79,13.79,0.5153,2.3399,1161.5,77.92,47400.0,87.674
2014-11-14,113.535835,139.21402,0.92718184,2039.82,3724.922,4688.539,17634.74,3059.99,17490.83,13.31,0.5119,2.3204,1185.6,79.41,47160.0,87.525
2014-11-17,113.48736,138.97458,0.8988966,2041.32,3727.855,4671.002,17647.75,3084.79,16973.8,13.99,0.508,2.3399,1183.5,79.31,47500.0,87.926
2014-11-18,113.45819,138.82268,0.89092284,2051.8,3747.738,4702.443,17687.82,3120.42,17344.06,13.86,0.5042,2.3151,1197.1,78.47,47530.0,87.575
2014-11-19,113.479065,138.64818,0.88247114,2048.72,3742.346,4675.712,17685.73,3123.12,17288.75,13.96,0.5205,2.3594,1193.9,78.1,47250.0,87.647
2014-11-20,113.52298,138.76436,0.89266884,2052.75,3749.868,4701.868,17719.0,3102.21,17300.86,13.58,0.5086,2.3373,1190.9,79.33,47500.0,87.591
2014-11-21,113.65228,139.42516,0.9195176,2063.5,3770.033,4712.97,17810.06,3194.22,17357.51,12.9,0.501,2.3099,1197.7,80.36,47460.0,88.31
2014-11-24,113.786736,140.10806,0.92975086,2069.41,3780.881,4754.892,17817.9,3211.7,,12.62,0.493,2.3064,1195.7,79.68,47960.0,88.151
2014-11-25,113.82485,140.21259,0.9474305,2067.03,3776.944,4758.251,17814.94,3226.15,17407.62,12.25,0.5197,2.257,1197.1,78.33,47690.0,87.92
2014-11-26,113.85456,140.45866,0.9904276,2072.83,3788.416,4787.317,17827.75,3226.08,17383.58,12.07,0.5157,2.2447,1196.6,77.75,46860.0,87.607
2014-11-27,113.85456,140.45866,0.9950801,,,,,3244.92,17248.5,,0.5157,2.2447,,72.58,46660.0,87.607
2014-11-28,113.81175,140.07338,0.9515692,2067.56,3778.96,4791.63,17828.24,3250.93,17459.85,13.33,0.4685,2.164,1175.2,70.15,46210.0,88.356
2014-12-01,113.72992,139.72389,0.89990366,2053.44,3753.312,4727.347,17776.8,3232.91,17590.1,14.29,0.4961,2.235,1218.1,72.54,44640.0,87.946
2014-12-02,113.764725,139.89255,0.93271434,2066.55,3777.469,4755.811,17879.55,3238.35,17663.22,12.85,0.5355,2.2923,1199.4,70.54,45330.0,88.647
2014-12-03,113.804886,140.2697,0.95729566,2074.33,3792.688,4774.472,17912.62,3247.72,17720.43,12.47,0.5554,2.2799,1208.7,69.92,45310.0,88.956
2014-12-04,113.78827,139.88171,0.96626854,2071.92,3788.344,4769.436,17900.1,3191.25,17887.21,12.38,0.5396,2.2341,1207.7,69.64,45530.0,88.704
2014-12-05,113.751854,139.53802,0.99115527,2075.37,3794.68,4780.755,17958.79,3277.38,17920.45,11.82,0.6433,2.3065,1190.4,69.07,46080.0,89.334
2014-12-08,113.64004,138.77502,0.9028477,2060.31,3767.701,4740.691,17852.48,3247.99,17935.64,14.21,0.6275,2.257,1194.9,66.19,46040.0,89.041
2014-12-09,113.627426,138.84303,0.85171866,2059.82,3766.832,4766.465,17801.2,3162.77,17813.38,14.89,0.6117,2.2129,1232.0,66.84,45750.0,88.69
2014-12-10,113.4513,137.85405,0.6914345,2026.14,3705.507,4684.025,17533.15,3150.95,17412.58,18.53,0.5679,2.1638,1229.4,64.24,46240.0,88.271
2014-12-11,113.41329,137.30304,0.5929366,2035.33,3723.318,4708.161,17596.34,3159.11,17257.4,20.08,0.6,2.162,1225.6,63.68,46170.0,88.663
2014-12-12,113.22457,136.44078,0.5352282,2002.33,3663.097,4653.596,17280.83,3067.32,17371.58,21.08,0.5401,2.0817,1222.5,61.85,46360.0,88.363
2014-12-15,113.120636,136.0189,0.55322415,1989.63,3639.969,4605.156,17180.84,2982.9,17099.4,20.42,0.5764,2.1182,1207.7,61.06,46540.0,88.46
2014-12-16,113.03885,135.83583,0.43628982,1972.74,3609.062,4547.834,17068.87,3049.99,16755.32,23.57,0.5523,2.0591,1194.3,59.86,46160.0,88.125
2014-12-17,113.389496,138.15141,0.561158,2012.89,3682.696,4644.312,17356.87,3051.99,16819.73,19.44,0.617,2.1356,1194.5,61.18,45260.0,89.133
2014-12-18,113.635666,139.01569,0.6904011,2061.23,3771.717,4748.396,17778.15,3153.77,17210.05,16.81,0.6313,2.2075,1194.8,59.27,45150.0,89.235
2014-12-19,113.676,139.48293,0.74921256,2070.65,3788.974,4765.38,17804.8,3141.28,17621.4,16.49,0.638,2.1618,1196.0,61.38,45330.0,89.598
2014-12-22,113.655426,139.29225,0.80947536,2078.54,3803.943,4781.424,17959.44,3154.91,17635.14,15.25,0.6586,2.1583,1179.8,60.11,45760.0,89.77
2014-12-23,113.68225,139.51456,0.8393491,2082.17,3810.776,4765.424,18024.17,3192.47,,14.8,0.7393,2.2614,1178.0,61.69,45660.0,90.064
2014-12-24,113.69021,139.63065,0.8626311,2081.88,3810.391,4773.472,18030.21,3184.66,17854.23,14.37,0.7393,2.2632,1173.5,60.24,45500.0,89.967
2014-12-25,113.69021,139.63065,,,,,,,17808.75,,0.7393,2.2632,,,45500.0,89.835
2014-12-26,113.70408,139.9025,0.8631881,2088.77,3823.0,4806.859,18053.71,,17818.96,14.5,0.7393,2.2499,1195.3,59.45,45490.0,90.03
2014-12-29,113.63836,139.46362,0.83942634,2090.57,3826.955,4806.91,18038.23,3185.17,17729.84,15.06,0.7078,2.2021,1181.9,57.88,45210.0,90.19
2014-12-30,113.601654,139.02292,0.7932376,2080.35,3808.689,4777.439,17983.07,3135.95,17450.77,15.92,0.6841,2.1871,1200.4,57.9,45210.0,89.991
2014-12-31,113.61574,139.14818,0.6610174,2058.9,3769.44,4736.054,17823.07,3146.43,,19.2,0.6645,2.1712,1184.1,57.33,45620.0,90.269
2015-01-01,113.61574,139.14818,,,,,,,,,0.6645,2.1712,,,,90.276
2015-01-02,113.57472,138.97118,0.6802568,2058.2,3768.68,4726.812,17832.99,3139.44,,17.79,0.6647,2.1105,1186.2,56.42,,91.08
2015-01-05,113.45683,138.13445,0.6052908,2020.58,3700.033,4652.574,17501.65,3023.14,17408.71,19.92,0.6568,2.032,1204.0,53.11,45250.0,91.378
2015-01-06,113.337814,137.55939,0.54248226,2002.61,3667.138,4592.736,17371.64,3007.91,16883.19,21.12,0.625,1.9402,1219.4,51.1,44570.0,91.499
2015-01-07,113.425545,137.86572,0.59115875,2025.9,3710.942,4650.467,17584.52,3026.79,16885.33,19.31,0.6091,1.9677,1210.7,51.15,44660.0,91.89
2015-01-08,113.50494,138.60387,0.69172233,2062.14,3777.402,4736.188,17907.87,3135.08,17167.1,17.01,0.6051,2.0179,1208.5,50.96,44740.0,92.368
2015-01-09,113.46124,138.5006,0.69336504,2044.81,3745.668,4704.066,17737.37,3042.9,17197.73,17.55,0.561,1.9449,1216.1,50.11,44550.0,91.935
2015-01-12,113.398384,138.51639,0.6175274,2028.26,3715.359,4664.707,17640.84,3084.18,,19.6,0.5449,1.907,1232.8,47.43,44140.0,91.983
2015-01-13,113.36255,138.1467,0.5616862,2023.03,3706.153,4661.497,17613.68,3133.86,17087.71,20.56,0.5388,1.9,1234.4,46.59,43360.0,92.31
2015-01-14,113.367424,138.13522,0.51599604,2011.27,3684.723,4639.322,17427.09,3089.67,16795.96,21.48,0.5006,1.8553,1234.5,48.69,42150.0,92.161
2015-01-15,113.29226,137.55754,0.46730453,1992.67,3650.737,4570.824,17320.71,3157.36,17108.7,22.39,0.4122,1.7149,1264.8,47.67,40520.0,92.352
2015-01-16,113.34403,138.0771,0.5086723,2019.42,3699.789,4634.384,17511.57,3202.24,16864.16,20.95,0.4835,1.8368,1276.9,50.17,41070.0,92.52
2015-01-19,113.34403,138.0771,0.47859105,,,,,3220.9,17014.29,,0.4835,1.8368,,48.84,41400.0,92.52
2015-01-20,113.34868,138.03444,0.5238974,2022.55,3705.645,4654.846,17515.23,3244.92,17366.3,19.89,0.4914,1.788,1294.2,47.99,41340.0,93.046
2015-01-21,113.45829,138.53316,0.57380986,2032.12,3723.624,4667.421,17554.28,3269.73,17280.48,18.85,0.5074,1.8717,1293.7,49.03,41320.0,92.904
2015-01-22,113.57765,139.30159,0.6784399,2063.15,3780.509,4750.397,17813.98,3322.65,17329.02,16.4,0.5174,1.8631,1300.7,48.52,41600.0,94.077
2015-01-23,113.596275,139.47127,0.6936108,2051.82,3759.759,4757.879,17672.6,3382.55,17511.75,16.66,0.4864,1.7968,1292.6,48.79,41210.0,94.762
2015-01-26,113.710556,139.75467,0.73985064,2057.09,3769.448,4771.763,17678.7,3414.28,17468.52,15.52,0.5107,1.8241,1279.4,48.16,39660.0,94.802
2015-01-27,113.64653,139.3403,0.6873337,2029.55,3718.985,4681.497,17387.21,3372.58,17768.3,17.22,0.5105,1.8231,1291.7,49.6,40210.0,94.022
2015-01-28,113.54948,138.81985,0.5534712,2002.16,3669.103,4637.994,17191.37,3358.96,17795.73,20.44,0.4654,1.7207,1285.9,48.47,39690.0,94.467
2015-01-29,113.59331,139.09473,0.58250934,2021.25,3704.35,4683.407,17416.85,3371.83,17606.22,18.76,0.5158,1.7512,1254.6,49.13,39520.0,94.782
2015-01-30,113.46381,138.75143,0.5068037,1994.99,3656.284,4635.24,17164.95,3351.44,17674.39,20.97,0.4488,1.6407,1278.5,52.99,39210.0,94.804
2015-02-02,113.57365,139.22166,0.54521006,2020.85,3703.769,4676.689,17361.04,3370.11,17558.04,19.43,0.4586,1.6642,1276.9,54.75,39830.0,94.504
2015-02-03,113.761955,140.00423,0.63303727,2050.03,3757.336,4727.738,17666.4,3414.18,17335.85,17.33,0.5079,1.7915,1260.3,57.91,40440.0,93.6
2015-02-04,113.61497,139.51001,0.6174464,2041.51,3742.84,4716.703,17673.02,3415.53,17678.74,18.33,0.4842,1.7513,1264.5,54.16,41260.0,93.986
2015-02-05,113.718704,140.15483,0.67131716,2062.52,3782.113,4765.098,17884.88,3408.96,17504.62,16.85,0.5198,1.8204,1262.7,56.57,41190.0,93.569
2015-02-06,113.71745,140.07845,0.67090327,2055.47,3770.196,4744.398,17824.29,3398.16,17648.5,17.29,0.6435,1.9567,1234.6,57.8,41320.0,94.698
2015-02-09,113.70096,140.08096,0.62057155,2046.74,3754.362,4726.012,17729.21,3347.75,17711.93,18.55,0.6517,1.9775,1241.5,58.34,41310.0,94.449
2015-02-10,113.72359,140.25594,0.65977395,2068.59,3794.62,4787.645,17868.76,3383.13,17652.68,17.23,0.6499,1.9967,1232.2,56.43,41320.0,94.758
2015-02-11,113.686966,140.16406,0.67645854,2068.53,3795.82,4801.181,17862.14,3374.14,,16.96,0.6642,2.0176,1219.6,54.66,41040.0,94.985
2015-02-12,113.76177,140.53578,0.7657594,2088.48,3833.354,4857.612,17972.38,3417.61,17979.72,15.34,0.6242,1.9844,1220.7,57.05,41040.0,94.094
2015-02-13,113.80068,140.61462,0.8122771,2096.99,3849.286,4893.836,18019.35,3447.59,17913.36,14.69,0.6411,2.0504,1227.1,61.52,41730.0,94.201
2015-02-16,113.80068,140.61462,0.8163156,,,,,3433.3,18004.77,,0.6411,2.0504,,61.4,41910.0,94.201
2015-02-17,113.787025,140.49298,0.78562164,2100.34,3856.042,4899.267,18047.58,3438.44,17987.09,15.8,0.6615,2.1379,1208.6,62.53,42100.0,94.061
2015-02-18,113.84711,140.57349,0.7916818,2099.68,3854.996,4906.364,18029.85,3465.8,18199.17,15.45,0.597,2.08,1200.2,60.53,,94.198
2015-02-19,113.8446,140.27028,0.7988479,2097.45,3851.526,4924.7,17985.77,3488.08,18264.79,15.29,0.6174,2.1142,1207.6,60.21,,94.404
2015-02-20,113.883194,140.3766,0.8343114,2110.3,3875.601,4955.966,18140.44,3490.53,18332.3,14.3,0.6321,2.1117,1204.9,60.22,,94.253
2015-02-23,113.88809,140.21684,0.83592975,2109.66,3874.458,4960.972,18116.84,3519.58,18466.92,14.56,0.6017,2.0574,1200.8,58.9,,94.569
2015-02-24,113.97886,140.49026,0.8655922,2115.48,3885.275,4968.122,18209.19,3547.1,18603.48,13.69,0.5529,1.98,1197.3,58.66,,94.493
2015-02-25,113.995155,140.62907,0.8699445,2113.86,3882.945,4967.137,18224.57,3541.78,18585.2,13.84,0.6026,1.9688,1201.5,61.63,41920.0,94.213
2015-02-26,114.01294,140.85521,0.8635803,2110.74,3877.852,4987.89,18214.42,3574.94,18785.79,13.91,0.6461,2.0295,1210.1,60.05,42190.0,95.292
2015-02-27,114.0232,140.9445,0.8846421,2104.5,3866.417,4963.527,18132.7,3599.0,18797.94,13.34,0.6184,1.993,1213.1,62.58,42690.0,95.293
2015-03-02,114.06037,141.13605,0.9063208,2117.39,3890.325,5008.096,18288.63,3591.09,18826.88,13.04,0.6621,2.082,1208.2,59.54,42830.0,95.462
2015-03-03,114.007454,140.92279,0.87029815,2107.78,3872.715,4979.901,18203.37,3549.11,18815.16,13.86,0.6782,2.1189,1204.4,61.02,42800.0,95.383
2015-03-04,114.01064,140.85318,0.8515053,2098.53,3856.506,4967.142,18096.9,3583.44,18703.6,14.23,0.6546,2.1172,1200.9,60.55,42400.0,95.965
2015-03-05,114.09604,141.05109,0.8535147,2101.04,3861.292,4982.81,18135.72,3618.21,18751.84,14.04,0.6389,2.1154,1196.2,60.48,42420.0,96.378
2015-03-06,113.99803,140.333,0.81937647,2071.26,3807.042,4927.37,17856.78,3617.62,18971.0,15.2,0.7234,2.2414,1164.3,59.73,42390.0,97.615
2015-03-09,113.92199,139.89781,0.8245476,2079.43,3822.42,4942.438,17995.72,3610.28,18790.55,15.06,0.6917,2.1907,1166.5,58.53,42000.0,97.588
2015-03-10,113.851585,139.43489,0.7673499,2044.16,3757.832,4859.795,17662.94,3567.25,18665.11,16.69,0.6799,2.1297,1160.1,56.39,42510.0,98.618
2015-03-11,113.84681,139.4151,0.74605405,2040.24,3751.205,4849.941,17635.39,3649.54,18723.52,16.87,0.6802,2.1086,1150.6,57.54,42100.0,99.795
2015-03-12,113.908394,139.8088,0.7867749,2065.95,3799.433,4893.291,17895.22,3641.32,18991.11,15.42,0.6644,2.1156,1151.9,57.08,42090.0,99.435
2015-03-13,113.81237,139.30661,0.77501214,2053.4,3776.437,4871.758,17749.31,3656.21,19254.25,16.0,0.657,2.114,1152.4,54.67,42690.0,100.33
2015-03-16,113.85255,139.4852,0.7857909,2081.19,3827.615,4929.508,17977.42,3706.75,19246.06,15.61,0.6491,2.0717,1153.2,53.44,42620.0,99.604
